column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
4460,Caguas,Puerto Rico,XXXXXXXXX,Alice,9087,Smith,XXXXXXXXX,Consumer,PR,2905 Quaking Concession,725
4461,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,10538,Gomez,XXXXXXXXX,Consumer,PR,6274 Middle Bluff Valley,725
4462,Caguas,Puerto Rico,XXXXXXXXX,James,419,Smith,XXXXXXXXX,Consumer,PR,6076 Sleepy Manor,725
4463,Caguas,Puerto Rico,XXXXXXXXX,Alan,1502,Santos,XXXXXXXXX,Consumer,PR,4880 Colonial Grounds,725
4464,Caguas,Puerto Rico,XXXXXXXXX,Frank,5238,Smith,XXXXXXXXX,Consumer,PR,8905 Heather Bluff Place,725
4465,Caguas,Puerto Rico,XXXXXXXXX,George,6484,Jordan,XXXXXXXXX,Consumer,PR,8734 Dewy Expressway,725
4466,Caguas,Puerto Rico,XXXXXXXXX,Mary,4511,Smith,XXXXXXXXX,Consumer,PR,9666 Gentle Shadow Thicket,725
4467,Caguas,Puerto Rico,XXXXXXXXX,Victoria,1315,Edwards,XXXXXXXXX,Consumer,PR,7420 Crystal View Acres,725
4468,Caguas,Puerto Rico,XXXXXXXXX,Janice,4436,Smith,XXXXXXXXX,Consumer,PR,8271 Tawny Elk Abbey,725
4469,Caguas,Puerto Rico,XXXXXXXXX,Mary,2723,Brady,XXXXXXXXX,Consumer,PR,7231 Grand Turnabout,725
4470,Caguas,Puerto Rico,XXXXXXXXX,Mary,2932,Scott,XXXXXXXXX,Consumer,PR,8612 Merry Horse Campus,725
4471,Caguas,Puerto Rico,XXXXXXXXX,Ralph,3102,Dixon,XXXXXXXXX,Consumer,PR,5633 Harvest Turnabout,725
4472,Caguas,Puerto Rico,XXXXXXXXX,Mary,3599,Park,XXXXXXXXX,Consumer,PR,1853 High Common,725
4473,Caguas,Puerto Rico,XXXXXXXXX,Mary,4095,Lewis,XXXXXXXXX,Consumer,PR,7510 Bright Rise Via,725
4474,Caguas,Puerto Rico,XXXXXXXXX,Michael,9041,Olson,XXXXXXXXX,Consumer,PR,9323 Hidden Prairie Way,725
4475,Caguas,Puerto Rico,XXXXXXXXX,Alexander,4059,Torres,XXXXXXXXX,Consumer,PR,3151 Little Spring Estates,725
4476,Caguas,Puerto Rico,XXXXXXXXX,Mary,119,Rosario,XXXXXXXXX,Consumer,PR,5488 Thunder Fox Extension,725
4477,Caguas,Puerto Rico,XXXXXXXXX,Mary,2660,Schwartz,XXXXXXXXX,Consumer,PR,2128 Umber Grove Via,725
4478,Caguas,Puerto Rico,XXXXXXXXX,Mary,12112,Smith,XXXXXXXXX,Consumer,PR,9092 Middle Deer Dale,725
4479,Caguas,Puerto Rico,XXXXXXXXX,Roger,8902,Walker,XXXXXXXXX,Consumer,PR,4590 Silver Anchor Street,725
4480,Caguas,Puerto Rico,XXXXXXXXX,Brandon,4751,Rowland,XXXXXXXXX,Consumer,PR,4675 Cozy Way,725
4481,Caguas,Puerto Rico,XXXXXXXXX,Zachary,5232,Gonzales,XXXXXXXXX,Consumer,PR,1819 Hazy Arbor,725
4482,Caguas,Puerto Rico,XXXXXXXXX,Bruce,7314,Mccullough,XXXXXXXXX,Consumer,PR,5375 Iron Cloud Mews,725
4483,Caguas,Puerto Rico,XXXXXXXXX,Margaret,6245,Taylor,XXXXXXXXX,Consumer,PR,7542 Rocky Fox Pike,725
4484,Caguas,Puerto Rico,XXXXXXXXX,Mary,8812,Woodward,XXXXXXXXX,Consumer,PR,5352 Jagged Subdivision,725
4485,Caguas,Puerto Rico,XXXXXXXXX,James,5145,Smith,XXXXXXXXX,Consumer,PR,9882 Cotton Abbey,725
4486,Caguas,Puerto Rico,XXXXXXXXX,Matthew,10102,Smith,XXXXXXXXX,Consumer,PR,8497 Indian Pine Bend,725
4487,Caguas,Puerto Rico,XXXXXXXXX,Mary,2092,Hunter,XXXXXXXXX,Consumer,PR,9890 Clear Knoll,725
4488,San Juan,Puerto Rico,XXXXXXXXX,Michael,8006,Leon,XXXXXXXXX,Consumer,PR,1358 Quaking Panda Stead,921
4489,Caguas,Puerto Rico,XXXXXXXXX,Martha,10975,Bolton,XXXXXXXXX,Consumer,PR,4955 Pleasant Grove Bay,725
4490,Yauco,Puerto Rico,XXXXXXXXX,Mary,8914,Cooper,XXXXXXXXX,Consumer,PR,5035 Sunny Avenue,698
4491,Caguas,Puerto Rico,XXXXXXXXX,Mary,1369,Walker,XXXXXXXXX,Consumer,PR,1551 Fallen Ridge,725
4492,Caguas,Puerto Rico,XXXXXXXXX,Robert,1468,Smith,XXXXXXXXX,Consumer,PR,8248 Clear Glade,725
4493,Caguas,Puerto Rico,XXXXXXXXX,Tammy,9199,Smith,XXXXXXXXX,Consumer,PR,1254 Hazy Trail,725
4494,Caguas,Puerto Rico,XXXXXXXXX,Joshua,10738,Smith,XXXXXXXXX,Consumer,PR,1185 Easy Rabbit Abbey,725
4495,Caguas,Puerto Rico,XXXXXXXXX,Shawn,9665,Smith,XXXXXXXXX,Consumer,PR,182 Cotton Sky Glen,725
4496,Caguas,Puerto Rico,XXXXXXXXX,Jessica,9089,Smith,XXXXXXXXX,Consumer,PR,67 Bright Mountain Pines,725
4497,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,11383,Smith,XXXXXXXXX,Consumer,PR,1320 Cinder Prairie Mountain,725
4498,Caguas,Puerto Rico,XXXXXXXXX,Susan,6663,Smith,XXXXXXXXX,Consumer,PR,8840 Rocky Crescent,725
4499,Caguas,Puerto Rico,XXXXXXXXX,Tiffany,5169,Berger,XXXXXXXXX,Consumer,PR,6646 Hazy View Point,725
4500,Caguas,Puerto Rico,XXXXXXXXX,Mary,5841,Smith,XXXXXXXXX,Consumer,PR,3076 Indian Mews,725
4501,Caguas,Puerto Rico,XXXXXXXXX,Mary,8497,Simon,XXXXXXXXX,Consumer,PR,5339 Burning Pony Heights,725
4502,Caguas,Puerto Rico,XXXXXXXXX,Mary,5461,Daniels,XXXXXXXXX,Consumer,PR,1286 Little Stead,725
4503,Caguas,Puerto Rico,XXXXXXXXX,Jean,10859,Smith,XXXXXXXXX,Consumer,PR,89 Lost Isle,725
4504,Caguas,Puerto Rico,XXXXXXXXX,Mary,9325,Navarro,XXXXXXXXX,Consumer,PR,5131 Iron Corner,725
4505,Caguas,Puerto Rico,XXXXXXXXX,Mary,6983,Black,XXXXXXXXX,Consumer,PR,8958 Jagged Ridge,725
4506,Caguas,Puerto Rico,XXXXXXXXX,Sean,568,Vaughn,XXXXXXXXX,Consumer,PR,8768 Iron End,725
4507,Caguas,Puerto Rico,XXXXXXXXX,Paul,559,Melton,XXXXXXXXX,Consumer,PR,2929 Green Grove Corner,725
4508,Caguas,Puerto Rico,XXXXXXXXX,Mary,4246,Cunningham,XXXXXXXXX,Consumer,PR,9753 Little Willow Estates,725
4509,Caguas,Puerto Rico,XXXXXXXXX,Mary,4853,Miller,XXXXXXXXX,Consumer,PR,6018 Velvet Branch Pike,725
4510,Caguas,Puerto Rico,XXXXXXXXX,Carol,3341,Smith,XXXXXXXXX,Consumer,PR,5888 Iron Goose Centre,725
4511,Caguas,Puerto Rico,XXXXXXXXX,Kevin,11206,Montoya,XXXXXXXXX,Consumer,PR,2974 Lazy Hollow,725
4512,Caguas,Puerto Rico,XXXXXXXXX,Mary,3983,Smith,XXXXXXXXX,Corporate,PR,355 Cozy Square,725
4513,Caguas,Puerto Rico,XXXXXXXXX,Daniel,6041,Woods,XXXXXXXXX,Corporate,PR,3760 Tawny Harbour,725
4514,Caguas,Puerto Rico,XXXXXXXXX,Charles,3160,Jensen,XXXXXXXXX,Corporate,PR,521 Quiet Pioneer Towers,725
4515,Caguas,Puerto Rico,XXXXXXXXX,Mary,8658,Allen,XXXXXXXXX,Corporate,PR,8612 Red Rabbit Pines,725
4516,Caguas,Puerto Rico,XXXXXXXXX,Mary,7337,Smith,XXXXXXXXX,Corporate,PR,4421 Cinder Ramp,725
4517,Caguas,Puerto Rico,XXXXXXXXX,Mary,1346,Gutierrez,XXXXXXXXX,Corporate,PR,4920 Green Alley,725
4518,Caguas,Puerto Rico,XXXXXXXXX,Leila,12472,Mcdowell,XXXXXXXXX,Corporate,PR,"6336 Fallen Village ",725
4519,Caguas,Puerto Rico,XXXXXXXXX,Mary,3611,Mitchell,XXXXXXXXX,Corporate,PR,4601 Dewy Creek Concession,725
4520,San Juan,Puerto Rico,XXXXXXXXX,Benjamin,23,Duarte,XXXXXXXXX,Corporate,PR,8811 High Horse Impasse,921
4521,Caguas,Puerto Rico,XXXXXXXXX,Justin,7568,Proctor,XXXXXXXXX,Corporate,PR,2472 Red Nectar Stead,725
4522,Rio Grande,Puerto Rico,XXXXXXXXX,David,6345,Miller,XXXXXXXXX,Corporate,PR,601 Umber Lake Point,745
4523,Caguas,Puerto Rico,XXXXXXXXX,Michelle,6413,Massey,XXXXXXXXX,Corporate,PR,2757 Noble Lagoon End,725
4524,Caguas,Puerto Rico,XXXXXXXXX,Joe,8268,Gamble,XXXXXXXXX,Corporate,PR,7320 Lazy Forest Falls,725
4525,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,8388,Smith,XXXXXXXXX,Corporate,PR,1221 High Crest,725
4526,Caguas,Puerto Rico,XXXXXXXXX,Scott,11852,Smith,XXXXXXXXX,Corporate,PR,8685 Thunder Freeway,725
4527,Caguas,Puerto Rico,XXXXXXXXX,Lawrence,3169,Butler,XXXXXXXXX,Corporate,PR,6567 Red Sky Gate,725
4528,Caguas,Puerto Rico,XXXXXXXXX,Nicholas,12002,Davis,XXXXXXXXX,Corporate,PR,3977 Old Dale Point,725
4529,Caguas,Puerto Rico,XXXXXXXXX,Mary,4412,Ellison,XXXXXXXXX,Corporate,PR,432 Rocky Link,725
4530,Caguas,Puerto Rico,XXXXXXXXX,Mary,10785,Smith,XXXXXXXXX,Corporate,PR,1744 Umber Manor,725
4531,Caguas,Puerto Rico,XXXXXXXXX,Billy,2238,Pittman,XXXXXXXXX,Corporate,PR,5292 Shady Pony Cape,725
4532,Caguas,Puerto Rico,XXXXXXXXX,Mary,2083,Smith,XXXXXXXXX,Corporate,PR,3867 Bright Zephyr Ledge,725
4533,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,1802,Smith,XXXXXXXXX,Corporate,PR,7814 Old Glen,725
4534,Caguas,Puerto Rico,XXXXXXXXX,Mary,4182,Contreras,XXXXXXXXX,Corporate,PR,6933 Honey Turnabout,725
4535,Caguas,Puerto Rico,XXXXXXXXX,Karen,8032,Lopez,XXXXXXXXX,Corporate,PR,7557 Wishing Falls,725
4536,Caguas,Puerto Rico,XXXXXXXXX,Mary,693,King,XXXXXXXXX,Corporate,PR,1010 Rustic Fox View,725
4537,Caguas,Puerto Rico,XXXXXXXXX,Mary,6840,Smith,XXXXXXXXX,Corporate,PR,654 Gentle Acres,725
4538,Caguas,Puerto Rico,XXXXXXXXX,Mary,9085,Anderson,XXXXXXXXX,Corporate,PR,4669 Blue Barn Front,725
4539,Caguas,Puerto Rico,XXXXXXXXX,Gloria,232,Bean,XXXXXXXXX,Corporate,PR,4197 Colonial Prairie Mews,725
4540,Caguas,Puerto Rico,XXXXXXXXX,Tiffany,16,Smith,XXXXXXXXX,Corporate,PR,6651 Iron Port,725
4541,Caguas,Puerto Rico,XXXXXXXXX,Walter,1108,Rollins,XXXXXXXXX,Corporate,PR,3032 Round Gardens,725
4542,Caguas,Puerto Rico,XXXXXXXXX,Dylan,1257,Perry,XXXXXXXXX,Corporate,PR,8055 Fallen Parkway,725
4543,Caguas,Puerto Rico,XXXXXXXXX,Paul,9659,Smith,XXXXXXXXX,Corporate,PR,5193 Cotton Grove Rise,725
4544,Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725
4545,Caguas,Puerto Rico,XXXXXXXXX,Hannah,12430,Brown,XXXXXXXXX,Corporate,PR,8316 Pleasant Bend,725
4546,Caguas,Puerto Rico,XXXXXXXXX,Mary,8997,Smith,XXXXXXXXX,Corporate,PR,8668 Shady Panda Expressway,725
4547,Caguas,Puerto Rico,XXXXXXXXX,Charles,4270,Smith,XXXXXXXXX,Corporate,PR,6175 Golden Glade,725
4548,Caguas,Puerto Rico,XXXXXXXXX,Zenaida,19268,Atkins,XXXXXXXXX,Corporate,PR,3271 Amber Downs,725
4549,Caguas,Puerto Rico,XXXXXXXXX,Xandra,19058,Sykes,XXXXXXXXX,Corporate,PR,2122 Green By-pass,725
4550,Caguas,Puerto Rico,XXXXXXXXX,Octavia,19054,Austin,XXXXXXXXX,Corporate,PR,8944 Red Place,725
4551,Caguas,Puerto Rico,XXXXXXXXX,Alea,18786,Davenport,XXXXXXXXX,Corporate,PR,9332 Silent Towers,725
4552,Caguas,Puerto Rico,XXXXXXXXX,Mary,1715,Henson,XXXXXXXXX,Corporate,PR,4389 Thunder Byway,725
4553,Caguas,Puerto Rico,XXXXXXXXX,Mary,8565,Smith,XXXXXXXXX,Corporate,PR,3491 Indian Pony Edge,725
4554,Caguas,Puerto Rico,XXXXXXXXX,Mary,2994,Lawson,XXXXXXXXX,Corporate,PR,7868 Shady Log Island,725
4555,Caguas,Puerto Rico,XXXXXXXXX,Mary,158,Smith,XXXXXXXXX,Corporate,PR,5517 Jagged Hollow,725
4556,Caguas,Puerto Rico,XXXXXXXXX,Emma,5371,Robinson,XXXXXXXXX,Corporate,PR,9279 Indian Way,725
4557,Caguas,Puerto Rico,XXXXXXXXX,Brenda,10490,Ramirez,XXXXXXXXX,Corporate,PR,4850 Sunny Willow Passage,725
4558,Caguas,Puerto Rico,XXXXXXXXX,Rossy,20473,Cline,XXXXXXXXX,Corporate,PR,6471 Umber Pathway,725
4559,Caguas,Puerto Rico,XXXXXXXXX,Amity,17950,Morales,XXXXXXXXX,Corporate,PR,6396 Honey Prairie Bay,725
4560,Caguas,Puerto Rico,XXXXXXXXX,Mary,1184,Moran,XXXXXXXXX,Corporate,PR,9699 Cotton Autoroute,725
4561,Caguas,Puerto Rico,XXXXXXXXX,Maryam,20395,Richmond,XXXXXXXXX,Corporate,PR,2643 Sunny Circle,725
4562,Caguas,Puerto Rico,XXXXXXXXX,Lauren,11354,Hartman,XXXXXXXXX,Corporate,PR,9986 Old Common,725
4563,Caguas,Puerto Rico,XXXXXXXXX,Juan,180,Smith,XXXXXXXXX,Corporate,PR,2017 Fallen Sky Row,725
4564,Caguas,Puerto Rico,XXXXXXXXX,Mary,10521,Wood,XXXXXXXXX,Corporate,PR,9366 Silent Nectar Highway,725
4565,Rio Grande,Puerto Rico,XXXXXXXXX,Mary,1988,Smith,XXXXXXXXX,Corporate,PR,3257 Quiet Anchor Link,745
4566,Caguas,Puerto Rico,XXXXXXXXX,Charles,4759,Lowe,XXXXXXXXX,Corporate,PR,421 Pleasant Diversion,725
4567,Caguas,Puerto Rico,XXXXXXXXX,Rhoda,15491,Burgess,XXXXXXXXX,Corporate,PR,2557 Gentle Hills Wynd,725
4568,Caguas,Puerto Rico,XXXXXXXXX,Regan,15432,Cabrera,XXXXXXXXX,Corporate,PR,3392 Hazy Point,725
4569,Caguas,Puerto Rico,XXXXXXXXX,Mary,9212,Smith,XXXXXXXXX,Corporate,PR,8839 High Butterfly Forest,725
4570,Caguas,Puerto Rico,XXXXXXXXX,Michael,6958,Pham,XXXXXXXXX,Corporate,PR,923 Tawny Goose Corners,725
4571,Caguas,Puerto Rico,XXXXXXXXX,Mary,2384,Mays,XXXXXXXXX,Corporate,PR,1221 High Crest,725
4572,Caguas,Puerto Rico,XXXXXXXXX,Keith,5799,Singleton,XXXXXXXXX,Corporate,PR,5259 Easy Timber Townline,725
4573,Caguas,Puerto Rico,XXXXXXXXX,Constance,20297,Patton,XXXXXXXXX,Corporate,PR,5336 Misty Hickory Quay,725
4574,Caguas,Puerto Rico,XXXXXXXXX,Charly,16349,Sandoval,XXXXXXXXX,Corporate,PR,8417 Silent Trace,725
4575,Caguas,Puerto Rico,XXXXXXXXX,Iona,16325,Donovan,XXXXXXXXX,Corporate,PR,7136 Sunny Grove Freeway,725
4576,Caguas,Puerto Rico,XXXXXXXXX,Ignacia,17805,Hartman,XXXXXXXXX,Corporate,PR,8666 High Hickory Route,725
4577,Caguas,Puerto Rico,XXXXXXXXX,Billy,10527,Sparks,XXXXXXXXX,Corporate,PR,6544 Hazy Blossom Expressway,725
4578,Caguas,Puerto Rico,XXXXXXXXX,Mary,5838,Smith,XXXXXXXXX,Corporate,PR,3538 Rustic Dale Run,725
4579,Caguas,Puerto Rico,XXXXXXXXX,Anthony,4994,Brooks,XXXXXXXXX,Corporate,PR,4506 Golden Branch End,725
4580,Caguas,Puerto Rico,XXXXXXXXX,Mary,7655,Smith,XXXXXXXXX,Corporate,PR,4186 Wishing Pine Subdivision,725
4581,Caguas,Puerto Rico,XXXXXXXXX,Raymond,5180,Gordon,XXXXXXXXX,Corporate,PR,2770 Merry Heath,725
4582,Caguas,Puerto Rico,XXXXXXXXX,Maria,2830,Baker,XXXXXXXXX,Corporate,PR,9658 Merry Landing,725
4583,Caguas,Puerto Rico,XXXXXXXXX,Alice,32,Smith,XXXXXXXXX,Corporate,PR,2082 Hidden Green,725
4584,Caguas,Puerto Rico,XXXXXXXXX,Samuel,7319,Parks,XXXXXXXXX,Corporate,PR,3814 Dusty Route,725
4585,Caguas,Puerto Rico,XXXXXXXXX,Debra,6935,Preston,XXXXXXXXX,Corporate,PR,6695 Indian Zephyr Limits,725
4586,Caguas,Puerto Rico,XXXXXXXXX,Andrea,3425,Smith,XXXXXXXXX,Corporate,PR,6339 Honey Pathway,725
4587,Caguas,Puerto Rico,XXXXXXXXX,Mary,8842,Gomez,XXXXXXXXX,Corporate,PR,2127 Middle Goose Mews,725
4588,Caguas,Puerto Rico,XXXXXXXXX,Cheryl,4667,Gonzalez,XXXXXXXXX,Corporate,PR,5375 Iron Cloud Mews,725
4589,Caguas,Puerto Rico,XXXXXXXXX,Nathan,7260,Gilmore,XXXXXXXXX,Corporate,PR,531 Round Fox Route,725
4590,Caguas,Puerto Rico,XXXXXXXXX,Aaron,1064,Cordova,XXXXXXXXX,Corporate,PR,8473 Broad Grove Heights,725
4591,Carolina,Puerto Rico,XXXXXXXXX,Mildred,5955,Burke,XXXXXXXXX,Corporate,PR,7627 Quaking Quail Acres,983
4592,Caguas,Puerto Rico,XXXXXXXXX,Barbara,11958,Smith,XXXXXXXXX,Corporate,PR,6764 Tawny Link,725
4593,Caguas,Puerto Rico,XXXXXXXXX,Jeffrey,5918,Wright,XXXXXXXXX,Corporate,PR,7983 Velvet Beach,725
4594,Caguas,Puerto Rico,XXXXXXXXX,Mary,10089,Roach,XXXXXXXXX,Corporate,PR,5913 Red Robin Corner,725
4595,Caguas,Puerto Rico,XXXXXXXXX,Cheryl,1867,Smith,XXXXXXXXX,Corporate,PR,5512 Hidden Pines,725
4596,Caguas,Puerto Rico,XXXXXXXXX,Steven,8009,Dickson,XXXXXXXXX,Corporate,PR,9036 Easy Embers Point,725
4597,Caguas,Puerto Rico,XXXXXXXXX,Anna,10377,Smith,XXXXXXXXX,Corporate,PR,1077 Middle River Heights,725
4598,Caguas,Puerto Rico,XXXXXXXXX,Harry,11923,Smith,XXXXXXXXX,Corporate,PR,3899 Blue Nook,725
4599,Caguas,Puerto Rico,XXXXXXXXX,Mary,4924,Castillo,XXXXXXXXX,Corporate,PR,9036 Bright Brook Route,725
4600,Caguas,Puerto Rico,XXXXXXXXX,Amanda,497,Odonnell,XXXXXXXXX,Corporate,PR,8772 Silent Expressway,725
4601,Caguas,Puerto Rico,XXXXXXXXX,Mary,3553,Lloyd,XXXXXXXXX,Corporate,PR,9739 Round Spring Expressway,725
4602,Caguas,Puerto Rico,XXXXXXXXX,Linda,9967,Herman,XXXXXXXXX,Corporate,PR,5630 Easy Field,725
4603,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,10457,Watkins,XXXXXXXXX,Corporate,PR,5034 Silver View Island,725
4604,Caguas,Puerto Rico,XXXXXXXXX,Richard,11984,Smith,XXXXXXXXX,Corporate,PR,2275 Indian Embers Range,725
4605,Caguas,Puerto Rico,XXXXXXXXX,Mary,10134,Stuart,XXXXXXXXX,Corporate,PR,8834 Pleasant Pioneer Jetty,725
4606,Caguas,Puerto Rico,XXXXXXXXX,Madison,9506,Smith,XXXXXXXXX,Corporate,PR,1065 Iron Lake Island,725
4607,Caguas,Puerto Rico,XXXXXXXXX,Brian,3736,Munoz,XXXXXXXXX,Corporate,PR,696 Velvet Oak Ledge,725
4608,Caguas,Puerto Rico,XXXXXXXXX,Brian,11398,Smith,XXXXXXXXX,Corporate,PR,547 Cinder Oak Glade,725
4609,Caguas,Puerto Rico,XXXXXXXXX,Mary,11430,Miller,XXXXXXXXX,Corporate,PR,9854 Wishing Isle,725
4610,Caguas,Puerto Rico,XXXXXXXXX,Rachel,11624,Smith,XXXXXXXXX,Corporate,PR,1329 Fallen Pine Harbour,725
4611,Caguas,Puerto Rico,XXXXXXXXX,Olivia,7179,Matthews,XXXXXXXXX,Corporate,PR,9922 Misty Oak Inlet,725
4612,Juana Diaz,Puerto Rico,XXXXXXXXX,Mary,10877,Smith,XXXXXXXXX,Corporate,PR,3888 Cotton Corners,795
4613,Caguas,Puerto Rico,XXXXXXXXX,James,8915,Grant,XXXXXXXXX,Corporate,PR,6667 Harvest Pioneer Downs,725
4614,Caguas,Puerto Rico,XXXXXXXXX,Mary,5317,Bender,XXXXXXXXX,Corporate,PR,9615 Round Harbour,725
4615,Caguas,Puerto Rico,XXXXXXXXX,Carol,3849,Thomas,XXXXXXXXX,Corporate,PR,595 Sunny Line,725
4616,Caguas,Puerto Rico,XXXXXXXXX,Richard,11576,Andrade,XXXXXXXXX,Corporate,PR,1987 Burning Rabbit Crescent,725
4617,Caguas,Puerto Rico,XXXXXXXXX,Melissa,8656,Raymond,XXXXXXXXX,Corporate,PR,"9612 Gentle Mall ",725
4618,Caguas,Puerto Rico,XXXXXXXXX,Carol,4606,Smith,XXXXXXXXX,Corporate,PR,6468 Quiet Street,725
4619,Caguas,Puerto Rico,XXXXXXXXX,Joseph,7938,Clark,XXXXXXXXX,Corporate,PR,4599 Merry Pointe,725
4620,Caguas,Puerto Rico,XXXXXXXXX,Mary,1842,Smith,XXXXXXXXX,Corporate,PR,153 Blue Bay,725
4621,Caguas,Puerto Rico,XXXXXXXXX,Ila,14075,Robertson,XXXXXXXXX,Corporate,PR,9772 Honey Dale Landing,725
4622,Caguas,Puerto Rico,XXXXXXXXX,Basia,14609,Kinney,XXXXXXXXX,Corporate,PR,4689 Lost Spring Key,725
4623,Caguas,Puerto Rico,XXXXXXXXX,Rosalyn,14480,Lawson,XXXXXXXXX,Corporate,PR,2049 Indian Extension,725
4624,Caguas,Puerto Rico,XXXXXXXXX,Iris,13447,Fowler,XXXXXXXXX,Corporate,PR,810 Jagged Pointe,725
4625,Rio Grande,Puerto Rico,XXXXXXXXX,Deanna,14424,Lawson,XXXXXXXXX,Corporate,PR,3257 Quiet Anchor Link,745
4626,Caguas,Puerto Rico,XXXXXXXXX,Alma,13086,Hickman,XXXXXXXXX,Corporate,PR,"4691 Cinder Crest ",725
4627,Caguas,Puerto Rico,XXXXXXXXX,Sydnee,14635,Cooke,XXXXXXXXX,Corporate,PR,3853 Pleasant Mountain Corners,725
4628,Caguas,Puerto Rico,XXXXXXXXX,Larissa,14653,Cobb,XXXXXXXXX,Corporate,PR,6232 Red Rise Rise,725
4629,Caguas,Puerto Rico,XXXXXXXXX,Petra,13332,Carney,XXXXXXXXX,Corporate,PR,6517 Quiet Spring Hill,725
4630,Caguas,Puerto Rico,XXXXXXXXX,Blossom,14331,Burton,XXXXXXXXX,Corporate,PR,541 Lost Willow Landing,725
4631,Caguas,Puerto Rico,XXXXXXXXX,Noel,14403,Whitaker,XXXXXXXXX,Corporate,PR,6280 Sleepy Brook Diversion,725
4632,Caguas,Puerto Rico,XXXXXXXXX,Brandon,3410,Smith,XXXXXXXXX,Corporate,PR,4840 Pleasant Vista,725
4633,Caguas,Puerto Rico,XXXXXXXXX,Mary,7353,Copeland,XXXXXXXXX,Corporate,PR,2659 Jagged Rabbit View,725
4634,Caguas,Puerto Rico,XXXXXXXXX,Mary,6446,Smith,XXXXXXXXX,Corporate,PR,153 Merry Loop,725
4635,Caguas,Puerto Rico,XXXXXXXXX,Mary,8341,Barnett,XXXXXXXXX,Corporate,PR,495 Grand Extension,725
4636,Caguas,Puerto Rico,XXXXXXXXX,Theresa,10163,Smith,XXXXXXXXX,Corporate,PR,2125 Gentle Cove,725
4637,Caguas,Puerto Rico,XXXXXXXXX,Victoria,10187,Lane,XXXXXXXXX,Corporate,PR,2787 Quaking Common,725
4638,Caguas,Puerto Rico,XXXXXXXXX,Mary,266,Knapp,XXXXXXXXX,Corporate,PR,8460 Dewy Nook,725
4639,Caguas,Puerto Rico,XXXXXXXXX,Barbara,10861,Walters,XXXXXXXXX,Corporate,PR,8817 Golden Run,725
4640,Caguas,Puerto Rico,XXXXXXXXX,Robert,3024,Middleton,XXXXXXXXX,Corporate,PR,1577 Silver Pathway,725
4641,Caguas,Puerto Rico,XXXXXXXXX,Raymond,1080,Smith,XXXXXXXXX,Corporate,PR,6296 Misty Goose Avenue,725
4642,Caguas,Puerto Rico,XXXXXXXXX,Mariam,13571,Ortega,XXXXXXXXX,Corporate,PR,8570 Lost Barn Expressway,725
4643,Caguas,Puerto Rico,XXXXXXXXX,Mary,11920,Anderson,XXXXXXXXX,Corporate,PR,6395 Colonial Berry Ledge,725
4644,Caguas,Puerto Rico,XXXXXXXXX,Mary,3750,Smith,XXXXXXXXX,Corporate,PR,2972 Silent Blossom Pointe,725
4645,Caguas,Puerto Rico,XXXXXXXXX,Kathy,2336,Pratt,XXXXXXXXX,Corporate,PR,5393 Shady Passage,725
4646,Caguas,Puerto Rico,XXXXXXXXX,Mary,6424,Juarez,XXXXXXXXX,Corporate,PR,9053 Quaking Log Loop,725
4647,Caguas,Puerto Rico,XXXXXXXXX,Anna,3670,Smith,XXXXXXXXX,Corporate,PR,8172 Jagged Pond Vale,725
4648,Caguas,Puerto Rico,XXXXXXXXX,David,10892,Bell,XXXXXXXXX,Corporate,PR,1656 Honey Rise Village,725
4649,Caguas,Puerto Rico,XXXXXXXXX,Kenneth,6230,Cameron,XXXXXXXXX,Corporate,PR,4694 Burning Front,725
4650,Caguas,Puerto Rico,XXXXXXXXX,Hollee,14855,Hendricks,XXXXXXXXX,Corporate,PR,3838 Bright Creek Vista,725
4651,Caguas,Puerto Rico,XXXXXXXXX,Ashley,12031,Benitez,XXXXXXXXX,Corporate,PR,503 Little Rabbit Campus,725
4652,Caguas,Puerto Rico,XXXXXXXXX,Christine,10156,Smith,XXXXXXXXX,Corporate,PR,1159 Silver Robin Falls,725
4653,Caguas,Puerto Rico,XXXXXXXXX,Anna,1744,Bowers,XXXXXXXXX,Corporate,PR,6473 Bright Expressway,725
4654,Caguas,Puerto Rico,XXXXXXXXX,Doris,599,Smith,XXXXXXXXX,Corporate,PR,567 Fallen Pines,725
4655,Caguas,Puerto Rico,XXXXXXXXX,Blythe,14817,Vazquez,XXXXXXXXX,Corporate,PR,3656 Silver Cider Byway,725
4656,Caguas,Puerto Rico,XXXXXXXXX,Judith,11908,Smith,XXXXXXXXX,Corporate,PR,1596 Rocky Run,725
4657,Caguas,Puerto Rico,XXXXXXXXX,Mary,3589,Smith,XXXXXXXXX,Corporate,PR,8056 Burning River Limits,725
